order_id,region_id,hour,date,day_of_week,is_weekend,weather,temperature,humidity,wind_speed,region_type,region_density,avg_income,price,price_level,price_increase,price_increase_pct,order_volume,ontime_rate,rider_supply,gmv,user_complaint_rate,competitor_price,holiday,promotion_active,historical_ontime_rate,historical_rider_supply,historical_order_volume,is_peak,true_cate,selection_bias,price_elasticity
ORD_20240326_R05_09,R05,9,2024-03-26,1,False,sunny,12.3,38.4,4.6,suburb,0.68,29.1,6.26,low,-0.74,-0.106,135,0.815,59,0.438,0.017,7.55,False,False,0.78,50,146,False,0.02,0.0,-0.4
ORD_20240326_R05_10,R05,10,2024-03-26,1,False,rainy,5.0,94.8,24.6,suburb,0.68,29.1,9.96,medium,2.96,0.423,105,0.779,55,0.476,0.039,7.7,False,False,0.805,51,133,False,-0.05,0.6,-0.75
ORD_20240326_R05_11,R05,11,2024-03-26,1,False,rainy,7.5,71.7,6.7,suburb,0.68,29.1,14.47,high,5.97,0.702,187,0.777,59,1.045,0.077,7.84,False,False,0.774,66,191,True,0.02,0.6,-0.4
ORD_20240326_R05_13,R05,13,2024-03-26,1,False,rainy,7.3,87.3,11.6,suburb,0.68,29.1,10.54,high,3.54,0.506,65,0.77,33,0.308,0.046,5.47,False,False,0.756,33,77,False,-0.05,0.6,-0.75
ORD_20240326_R05_14,R05,14,2024-03-26,1,False,snowy,1.4,55.1,6.6,suburb,0.68,29.1,11.83,high,4.83,0.69,53,0.736,39,0.275,0.047,5.93,False,False,0.742,30,60,False,0.2,1.0,0.5
ORD_20240326_R05_15,R05,15,2024-03-26,1,False,sunny,14.6,67.3,52.5,suburb,0.68,29.1,7.36,low,0.36,0.051,104,0.815,59,0.377,0.049,8.7,False,False,0.836,66,78,False,0.02,0.0,-0.4
ORD_20240326_R05_16,R05,16,2024-03-26,1,False,sunny,7.8,36.0,5.1,suburb,0.68,29.1,8.1,low,1.1,0.157,120,0.893,84,0.466,0.036,6.9,False,False,0.87,89,119,False,0.02,0.0,-0.4
ORD_20240326_R05_17,R05,17,2024-03-26,1,False,snowy,-1.5,60.1,12.2,suburb,0.68,29.1,15.0,high,6.5,0.765,181,0.74,36,1.045,0.067,11.6,False,False,0.753,33,180,True,0.2,1.0,0.5
ORD_20240326_R05_18,R05,18,2024-03-26,1,False,sunny,10.4,35.5,12.0,suburb,0.68,29.1,10.16,low,1.66,0.195,221,0.859,71,0.902,0.024,9.11,False,False,0.87,77,226,True,0.02,0.0,-0.4
ORD_20240326_R05_19,R05,19,2024-03-26,1,False,sunny,10.8,70.8,15.3,suburb,0.68,29.1,10.16,low,1.66,0.195,183,0.853,67,0.747,0.038,8.02,False,False,0.854,61,182,True,0.02,0.0,-0.4
ORD_20240326_R05_20,R05,20,2024-03-26,1,False,sunny,10.9,79.6,3.8,suburb,0.68,29.1,10.57,medium,2.07,0.244,197,0.876,79,0.832,0.043,8.31,False,False,0.841,75,180,True,0.02,0.0,-0.4
ORD_20240326_R05_21,R05,21,2024-03-26,1,False,sunny,11.0,32.2,0.1,suburb,0.68,29.1,10.88,medium,2.38,0.28,175,0.855,68,0.758,0.048,8.58,False,True,0.911,67,164,True,0.02,0.0,-0.4
ORD_20240326_R05_22,R05,22,2024-03-26,1,False,rainy,5.3,73.8,11.3,suburb,0.68,29.1,9.32,medium,2.32,0.331,107,0.767,50,0.461,0.042,7.21,False,False,0.75,46,107,False,-0.05,0.6,-0.75
ORD_20240326_R05_23,R05,23,2024-03-26,1,False,rainy,8.2,76.5,28.0,suburb,0.68,29.1,10.36,medium,3.36,0.48,95,0.818,64,0.444,0.042,6.57,False,False,0.842,63,65,False,-0.05,0.6,-0.75
ORD_20240326_R06_00,R06,0,2024-03-26,1,False,sunny,13.8,49.8,0.5,suburb,0.59,15.4,7.44,low,0.44,0.063,109,0.831,42,0.398,0.039,7.78,False,False,0.828,41,104,False,0.02,0.0,-0.4
ORD_20240326_R06_01,R06,1,2024-03-26,1,False,sunny,10.3,74.6,0.0,suburb,0.59,15.4,6.62,low,-0.38,-0.054,71,0.867,64,0.239,0.033,6.98,False,False,0.808,59,79,False,0.02,0.0,-0.4
ORD_20240326_R06_03,R06,3,2024-03-26,1,False,sunny,6.0,74.9,7.4,suburb,0.59,15.4,7.04,low,0.04,0.006,76,0.857,68,0.267,0.028,7.19,False,False,0.895,77,89,False,0.02,0.0,-0.4
ORD_20240326_R06_04,R06,4,2024-03-26,1,False,sunny,6.8,34.4,2.9,suburb,0.59,15.4,6.85,low,-0.15,-0.021,110,0.83,44,0.379,0.033,5.49,False,False,0.821,42,92,False,0.02,0.0,-0.4
ORD_20240326_R06_05,R06,5,2024-03-26,1,False,sunny,10.4,77.9,2.6,suburb,0.59,15.4,8.21,low,1.21,0.173,115,0.834,62,0.451,0.042,6.43,False,False,0.864,52,152,False,0.02,0.0,-0.4
ORD_20240326_R06_06,R06,6,2024-03-26,1,False,snowy,7.0,83.1,10.0,suburb,0.59,15.4,12.44,high,5.44,0.777,50,0.735,34,0.27,0.086,6.3,False,False,0.782,32,69,False,0.2,1.0,0.5
ORD_20240326_R06_07,R06,7,2024-03-26,1,False,rainy,5.5,75.2,20.1,suburb,0.59,15.4,13.46,high,4.96,0.584,154,0.807,56,0.806,0.058,8.76,False,False,0.786,47,166,True,0.02,0.6,-0.4
ORD_20240326_R06_08,R06,8,2024-03-26,1,False,sunny,6.2,51.6,1.5,suburb,0.59,15.4,11.57,medium,3.07,0.361,175,0.873,75,0.801,0.031,6.17,False,False,0.864,65,172,True,0.02,0.0,-0.4
ORD_20240326_R06_09,R06,9,2024-03-26,1,False,sunny,9.4,75.6,2.3,suburb,0.59,15.4,6.64,low,-0.36,-0.051,121,0.856,59,0.408,0.03,5.58,False,False,0.844,63,142,False,0.02,0.0,-0.4
ORD_20240326_R06_10,R06,10,2024-03-26,1,False,rainy,5.4,72.2,9.5,suburb,0.59,15.4,9.83,medium,2.83,0.404,61,0.79,49,0.274,0.041,6.55,False,False,0.812,48,27,False,-0.05,0.6,-0.75
ORD_20240326_R06_11,R06,11,2024-03-26,1,False,sunny,8.0,61.1,6.6,suburb,0.59,15.4,10.72,medium,2.22,0.261,183,0.856,53,0.783,0.046,8.97,False,False,0.856,54,184,True,0.02,0.0,-0.4
ORD_20240326_R06_12,R06,12,2024-03-26,1,False,sunny,9.6,36.5,2.5,suburb,0.59,15.4,10.11,low,1.61,0.189,181,0.819,61,0.735,0.032,7.73,False,False,0.828,61,207,True,0.02,0.0,-0.4
ORD_20240326_R06_14,R06,14,2024-03-26,1,False,sunny,8.3,82.1,8.1,suburb,0.59,15.4,6.78,low,-0.22,-0.031,67,0.838,42,0.229,0.024,7.6,False,False,0.847,47,80,False,0.02,0.0,-0.4
ORD_20240326_R06_15,R06,15,2024-03-26,1,False,sunny,10.1,63.0,2.9,suburb,0.59,15.4,7.25,low,0.25,0.036,67,0.872,72,0.24,0.045,6.38,False,False,0.896,75,62,False,0.02,0.0,-0.4
ORD_20240326_R06_16,R06,16,2024-03-26,1,False,sunny,12.8,48.7,7.5,suburb,0.59,15.4,7.16,low,0.16,0.023,108,0.815,65,0.384,0.03,9.14,False,False,0.812,64,94,False,0.02,0.0,-0.4
ORD_20240326_R06_17,R06,17,2024-03-26,1,False,sunny,10.3,57.0,5.1,suburb,0.59,15.4,10.76,medium,2.26,0.266,128,0.854,67,0.549,0.04,8.96,False,False,0.868,67,143,True,0.02,0.0,-0.4
ORD_20240326_R06_18,R06,18,2024-03-26,1,False,sunny,12.7,46.5,25.2,suburb,0.59,15.4,10.06,low,1.56,0.184,134,0.869,62,0.542,0.044,8.24,False,False,0.863,61,138,True,0.02,0.0,-0.4
ORD_20240326_R06_19,R06,19,2024-03-26,1,False,sunny,10.6,35.9,0.8,suburb,0.59,15.4,10.55,medium,2.05,0.241,191,0.859,67,0.806,0.025,10.2,False,False,0.837,70,167,True,0.02,0.0,-0.4
ORD_20240326_R06_20,R06,20,2024-03-26,1,False,sunny,12.6,49.0,17.8,suburb,0.59,15.4,10.46,medium,1.96,0.231,166,0.878,64,0.695,0.029,9.18,False,False,0.877,64,152,True,0.02,0.0,-0.4
ORD_20240326_R06_21,R06,21,2024-03-26,1,False,rainy,2.3,93.2,5.1,suburb,0.59,15.4,13.79,high,5.29,0.622,163,0.744,42,0.872,0.089,8.34,False,False,0.759,41,164,True,0.02,0.6,-0.4
ORD_20240326_R06_23,R06,23,2024-03-26,1,False,rainy,6.8,92.8,5.8,suburb,0.59,15.4,10.37,medium,3.37,0.481,50,0.732,29,0.234,0.042,8.0,False,False,0.729,24,12,False,-0.05,0.6,-0.75
ORD_20240326_R07_00,R07,0,2024-03-26,1,False,sunny,35.0,39.8,13.4,university,0.3,10.0,4.93,low,-0.07,-0.014,50,0.865,40,0.174,0.018,5.89,False,False,0.86,39,36,False,0.02,0.0,-0.4
ORD_20240326_R07_01,R07,1,2024-03-26,1,False,rainy,5.0,79.7,16.4,university,0.3,10.0,8.25,high,3.25,0.65,50,0.789,23,0.232,0.064,5.73,False,False,0.769,17,38,False,0.02,0.6,-0.4
ORD_20240326_R07_02,R07,2,2024-03-26,1,False,sunny,16.2,65.3,4.0,university,0.3,10.0,5.12,low,0.12,0.024,50,0.867,35,0.177,0.053,5.8,False,False,0.867,43,51,False,0.02,0.0,-0.4
ORD_20240326_R07_03,R07,3,2024-03-26,1,False,sunny,17.7,38.5,2.9,university,0.3,10.0,5.4,low,0.4,0.08,50,0.896,45,0.182,0.05,6.64,False,False,0.947,44,17,False,0.02,0.0,-0.4
ORD_20240326_R07_04,R07,4,2024-03-26,1,False,sunny,5.8,31.8,4.1,university,0.3,10.0,4.5,low,-0.5,-0.1,50,0.798,20,0.166,0.04,5.55,False,False,0.822,22,15,False,0.02,0.0,-0.4
ORD_20240326_R07_05,R07,5,2024-03-26,1,False,sunny,6.2,86.2,7.0,university,0.3,10.0,4.92,low,-0.08,-0.016,77,0.858,38,0.267,0.04,5.23,False,False,0.878,37,69,False,0.02,0.0,-0.4
ORD_20240326_R07_06,R07,6,2024-03-26,1,False,sunny,7.4,58.7,6.8,university,0.3,10.0,4.34,low,-0.66,-0.132,50,0.863,42,0.163,0.027,4.72,False,False,0.843,48,70,False,0.02,0.0,-0.4
ORD_20240326_R07_07,R07,7,2024-03-26,1,False,sunny,9.8,36.8,4.8,university,0.3,10.0,9.64,medium,3.14,0.483,112,0.853,46,0.515,0.06,4.82,False,False,0.848,50,139,True,0.02,0.0,-0.4
ORD_20240326_R07_08,R07,8,2024-03-26,1,False,rainy,1.5,83.0,13.4,university,0.3,10.0,12.09,high,5.59,0.86,94,0.78,24,0.513,0.066,4.84,False,False,0.775,22,85,True,0.02,0.6,-0.4
ORD_20240326_R07_09,R07,9,2024-03-26,1,False,sunny,10.2,44.8,0.9,university,0.3,10.0,4.72,low,-0.28,-0.056,72,0.812,20,0.245,0.034,3.32,False,True,0.821,24,74,False,0.02,0.0,-0.4
ORD_20240326_R07_11,R07,11,2024-03-26,1,False,sunny,8.8,80.7,4.5,university,0.3,10.0,8.45,medium,1.95,0.3,78,0.845,25,0.326,0.029,6.72,False,True,0.85,30,72,True,0.02,0.0,-0.4
ORD_20240326_R07_12,R07,12,2024-03-26,1,False,sunny,6.0,78.5,4.7,university,0.3,10.0,8.54,medium,2.04,0.314,108,0.844,20,0.455,0.039,6.69,False,False,0.857,25,114,True,0.02,0.0,-0.4
ORD_20240326_R07_13,R07,13,2024-03-26,1,False,rainy,7.5,75.2,6.6,university,0.3,10.0,8.09,high,3.09,0.618,5,0.817,22,0.229,0.06,7.54,False,False,0.868,24,35,False,0.02,0.6,-0.4
ORD_20240326_R07_14,R07,14,2024-03-26,1,False,rainy,8.7,70.9,9.2,university,0.3,10.0,8.85,high,3.85,0.77,50,0.806,32,0.242,0.062,3.73,False,False,0.772,28,86,False,0.02,0.6,-0.4
ORD_20240326_R07_15,R07,15,2024-03-26,1,False,rainy,4.9,87.3,13.3,university,0.3,10.0,7.83,high,2.83,0.566,50,0.784,20,0.225,0.041,5.24,False,False,0.787,22,49,False,0.02,0.6,-0.4
ORD_20240326_R07_16,R07,16,2024-03-26,1,False,sunny,11.3,81.0,0.6,university,0.3,10.0,5.04,low,0.04,0.008,55,0.883,40,0.193,0.034,5.21,False,False,0.87,53,74,False,0.02,0.0,-0.4
ORD_20240326_R07_17,R07,17,2024-03-26,1,False,rainy,5.1,80.8,23.4,university,0.3,10.0,11.9,high,5.4,0.831,86,0.811,20,0.464,0.065,5.99,False,False,0.81,17,50,True,0.02,0.6,-0.4
ORD_20240326_R07_18,R07,18,2024-03-26,1,False,sunny,14.4,51.5,6.8,university,0.3,10.0,9.22,medium,2.72,0.418,83,0.86,46,0.37,0.031,6.92,False,False,0.848,37,81,True,0.02,0.0,-0.4
ORD_20240326_R07_19,R07,19,2024-03-26,1,False,sunny,8.8,52.0,3.6,university,0.3,10.0,8.13,medium,1.63,0.251,116,0.841,20,0.472,0.04,6.35,False,False,0.832,22,122,True,0.02,0.0,-0.4
ORD_20240326_R07_20,R07,20,2024-03-26,1,False,sunny,10.3,67.0,4.3,university,0.3,10.0,7.92,medium,1.42,0.218,107,0.827,46,0.428,0.017,7.23,False,False,0.764,46,117,True,0.02,0.0,-0.4
ORD_20240326_R07_21,R07,21,2024-03-26,1,False,rainy,8.9,79.0,5.3,university,0.3,10.0,11.14,high,4.64,0.714,87,0.802,41,0.446,0.045,4.98,False,False,0.795,37,99,True,0.02,0.6,-0.4
ORD_20240326_R07_22,R07,22,2024-03-26,1,False,rainy,7.1,90.6,24.0,university,0.3,10.0,7.53,high,2.53,0.506,65,0.781,33,0.285,0.047,3.9,False,False,0.764,35,72,False,0.02,0.6,-0.4
ORD_20240326_R07_23,R07,23,2024-03-26,1,False,rainy,5.7,87.7,22.3,university,0.3,10.0,8.5,high,3.5,0.7,50,0.79,20,0.236,0.055,3.43,False,False,0.825,29,42,False,0.02,0.6,-0.4
ORD_20240326_R08_00,R08,0,2024-03-26,1,False,rainy,7.3,84.5,12.7,cbd,0.63,10.1,8.27,medium,2.27,0.378,123,0.749,37,0.528,0.048,5.38,False,False,0.748,33,119,False,0.02,0.6,-0.4
ORD_20240326_R08_01,R08,1,2024-03-26,1,False,sunny,11.8,58.5,3.7,cbd,0.63,10.1,5.71,low,-0.29,-0.048,112,0.84,54,0.381,0.042,4.7,False,False,0.806,55,107,False,0.02,0.0,-0.4
ORD_20240326_R08_02,R08,2,2024-03-26,1,False,rainy,5.6,81.6,23.6,cbd,0.63,10.1,8.57,medium,2.57,0.428,61,0.779,59,0.268,0.049,9.2,False,False,0.87,55,59,False,0.02,0.6,-0.4
ORD_20240326_R08_03,R08,3,2024-03-26,1,False,rainy,12.5,83.8,8.6,cbd,0.63,10.1,8.5,medium,2.5,0.417,69,0.797,59,0.302,0.04,6.73,False,False,0.788,58,71,False,0.02,0.6,-0.4
ORD_20240326_R08_04,R08,4,2024-03-26,1,False,rainy,1.2,78.0,11.9,cbd,0.63,10.1,8.59,medium,2.59,0.432,104,0.811,51,0.458,0.048,4.75,False,False,0.793,55,115,False,0.02,0.6,-0.4
ORD_20240326_R08_06,R08,6,2024-03-26,1,False,sunny,10.9,79.6,14.2,cbd,0.63,10.1,6.12,low,0.12,0.02,107,0.813,51,0.379,0.028,4.32,False,False,0.87,49,74,False,0.02,0.0,-0.4
ORD_20240326_R08_07,R08,7,2024-03-26,1,False,rainy,5.4,79.4,10.4,cbd,0.63,10.1,12.78,high,5.28,0.704,186,0.779,60,0.995,0.055,7.71,False,False,0.76,58,223,True,0.15,0.6,0.25
ORD_20240326_R08_08,R08,8,2024-03-26,1,False,sunny,10.9,62.3,5.7,cbd,0.63,10.1,9.18,medium,1.68,0.224,184,0.905,78,0.752,0.05,7.3,False,False,0.913,81,192,True,0.02,0.0,-0.4
ORD_20240326_R08_09,R08,9,2024-03-26,1,False,rainy,7.0,77.2,6.1,cbd,0.63,10.1,7.98,medium,1.98,0.33,50,0.77,42,0.21,0.043,5.49,False,False,0.751,44,55,False,0.02,0.6,-0.4
ORD_20240326_R08_10,R08,10,2024-03-26,1,False,rainy,11.2,78.4,7.7,cbd,0.63,10.1,8.77,medium,2.77,0.462,201,0.786,50,0.299,0.055,6.01,False,False,0.764,48,47,False,0.02,0.6,-0.4
ORD_20240326_R08_11,R08,11,2024-03-26,1,False,sunny,12.8,74.2,4.6,cbd,0.63,10.1,9.31,medium,1.81,0.241,143,0.811,43,0.591,0.05,6.44,False,False,0.844,43,173,True,0.02,0.0,-0.4
ORD_20240326_R08_12,R08,12,2024-03-26,1,False,rainy,5.5,91.9,13.7,cbd,0.63,10.1,13.4,high,5.9,0.787,184,0.765,42,1.024,0.07,6.83,False,False,0.758,45,183,True,0.15,0.6,0.25
ORD_20240326_R08_13,R08,13,2024-03-26,1,False,sunny,12.6,78.9,37.7,cbd,0.63,10.1,5.83,low,-0.17,-0.028,91,0.822,72,0.313,0.032,5.48,False,False,0.803,67,100,False,0.02,0.0,-0.4
ORD_20240326_R08_14,R08,14,2024-03-26,1,False,sunny,7.7,81.2,10.7,cbd,0.63,10.1,6.64,low,0.64,0.107,90,0.859,65,0.335,0.025,6.74,False,False,0.86,63,117,False,0.02,0.0,-0.4
ORD_20240326_R08_16,R08,16,2024-03-26,1,False,sunny,12.0,35.2,11.7,cbd,0.63,10.1,5.91,low,-0.09,-0.015,87,0.815,49,0.302,0.037,5.62,False,False,0.839,45,115,False,0.02,0.0,-0.4
ORD_20240326_R08_17,R08,17,2024-03-26,1,False,rainy,10.7,83.6,6.9,cbd,0.63,10.1,12.58,high,5.08,0.677,133,0.791,61,0.702,0.06,8.5,False,False,0.786,55,128,True,0.15,0.6,0.25
ORD_20240326_R08_18,R08,18,2024-03-26,1,False,snowy,4.2,31.1,11.2,cbd,0.63,10.1,15.0,high,7.5,1.0,150,0.81,80,0.919,0.077,7.16,False,False,0.845,77,163,True,0.2,1.0,0.5
ORD_20240326_R08_19,R08,19,2024-03-26,1,False,sunny,14.0,31.3,27.2,cbd,0.63,10.1,8.84,low,1.34,0.179,187,0.853,70,0.742,0.039,7.08,False,False,0.825,73,181,True,0.02,0.0,-0.4
ORD_20240326_R08_20,R08,20,2024-03-26,1,False,rainy,6.0,72.9,13.6,cbd,0.63,10.1,13.11,high,5.61,0.748,153,0.775,52,0.836,0.064,6.15,False,False,0.729,58,160,True,0.15,0.6,0.25
ORD_20240326_R08_21,R08,21,2024-03-26,1,False,rainy,2.1,77.9,11.8,cbd,0.63,10.1,12.19,high,4.69,0.625,159,0.782,68,0.817,0.062,7.19,False,False,0.816,69,147,True,0.15,0.6,0.25
ORD_20240326_R08_22,R08,22,2024-03-26,1,False,sunny,6.1,66.1,15.0,cbd,0.63,10.1,5.3,low,-0.7,-0.117,98,0.851,75,0.319,0.01,4.44,False,False,0.842,81,88,False,0.02,0.0,-0.4
ORD_20240326_R08_23,R08,23,2024-03-26,1,False,sunny,13.6,48.7,9.0,cbd,0.63,10.1,5.89,low,-0.11,-0.018,103,0.863,56,0.357,0.034,7.29,False,False,0.861,47,139,False,0.02,0.0,-0.4
ORD_20240326_R09_00,R09,0,2024-03-26,1,False,sunny,9.6,67.6,7.0,residential,0.83,26.6,5.04,low,0.04,0.008,166,0.839,71,0.583,0.039,5.88,False,False,0.858,64,157,False,0.02,0.0,-0.4
ORD_20240326_R09_02,R09,2,2024-03-26,1,False,rainy,9.8,90.4,10.8,residential,0.83,26.6,7.94,high,2.94,0.588,117,0.81,72,0.53,0.043,4.87,False,False,0.795,75,124,False,0.02,0.6,-0.4
ORD_20240326_R09_03,R09,3,2024-03-26,1,False,sunny,10.6,63.1,4.6,residential,0.83,26.6,4.49,low,-0.51,-0.102,183,0.844,76,0.608,0.028,6.28,False,False,0.843,67,157,False,0.02,0.0,-0.4
ORD_20240326_R09_04,R09,4,2024-03-26,1,False,sunny,10.4,48.2,23.2,residential,0.83,26.6,4.66,low,-0.34,-0.068,118,0.871,86,0.399,0.029,5.09,False,False,0.858,91,123,False,0.02,0.0,-0.4
ORD_20240326_R09_05,R09,5,2024-03-26,1,False,rainy,3.3,81.9,6.6,residential,0.83,26.6,8.5,high,3.5,0.7,114,0.781,72,0.539,0.051,5.82,False,False,0.762,76,116,False,0.02,0.6,-0.4
ORD_20240326_R09_06,R09,6,2024-03-26,1,False,rainy,7.4,90.9,8.5,residential,0.83,26.6,7.34,medium,2.34,0.468,139,0.754,58,0.6,0.048,3.78,False,False,0.761,62,106,False,0.02,0.6,-0.4
ORD_20240326_R09_07,R09,7,2024-03-26,1,False,rainy,7.7,82.0,20.7,residential,0.83,26.6,10.86,high,4.36,0.671,178,0.828,71,0.895,0.055,7.41,False,False,0.845,69,158,True,0.02,0.6,-0.4
ORD_20240326_R09_08,R09,8,2024-03-26,1,False,sunny,14.0,60.4,17.0,residential,0.83,26.6,8.55,medium,2.05,0.315,238,0.894,92,1.004,0.036,5.82,False,False,0.911,94,245,True,0.08,0.0,-0.1
ORD_20240326_R09_09,R09,9,2024-03-26,1,False,snowy,2.2,34.1,18.8,residential,0.83,26.6,9.76,high,4.76,0.952,184,0.738,85,0.951,0.073,5.64,False,False,0.733,88,197,False,0.2,1.0,0.5
ORD_20240326_R09_10,R09,10,2024-03-26,1,False,sunny,9.1,71.7,1.7,residential,0.83,26.6,5.76,low,0.76,0.152,165,0.835,93,0.621,0.051,5.46,False,False,0.842,94,150,False,0.02,0.0,-0.4
ORD_20240326_R09_11,R09,11,2024-03-26,1,False,sunny,35.0,43.4,2.5,residential,0.83,26.6,8.65,medium,2.15,0.331,265,0.819,79,1.127,0.044,7.54,False,False,0.847,83,280,True,0.08,0.0,-0.1
ORD_20240326_R09_12,R09,12,2024-03-26,1,False,rainy,2.3,89.1,10.6,residential,0.83,26.6,11.3,high,4.8,0.738,191,0.801,60,0.989,0.072,7.09,False,False,0.754,61,178,True,0.02,0.6,-0.4
ORD_20240326_R09_13,R09,13,2024-03-26,1,False,rainy,7.3,92.5,13.2,residential,0.83,26.6,7.92,high,2.92,0.584,160,0.758,58,0.724,0.06,5.72,False,False,0.737,60,166,False,0.02,0.6,-0.4
ORD_20240326_R09_14,R09,14,2024-03-26,1,False,sunny,13.2,55.1,12.3,residential,0.83,26.6,4.96,low,-0.04,-0.008,15,0.849,86,0.544,0.036,6.09,False,False,0.843,85,170,False,0.02,0.0,-0.4
ORD_20240326_R09_17,R09,17,2024-03-26,1,False,rainy,7.6,87.3,25.5,residential,0.83,26.6,11.76,high,5.26,0.809,219,0.778,66,1.17,0.056,4.99,False,False,0.778,73,212,True,0.02,0.6,-0.4
ORD_20240326_R09_18,R09,18,2024-03-26,1,False,sunny,7.4,62.9,1.0,residential,0.83,26.6,7.5,low,1.0,0.154,221,0.861,101,0.851,0.035,7.53,False,False,0.867,115,220,True,0.08,0.0,-0.1
ORD_20240326_R09_19,R09,19,2024-03-26,1,False,rainy,6.3,73.3,10.1,residential,0.83,26.6,10.96,high,4.46,0.686,16,0.769,72,0.845,0.061,7.21,False,False,0.755,70,155,True,0.02,0.6,-0.4
ORD_20240326_R09_20,R09,20,2024-03-26,1,False,sunny,10.4,61.8,4.0,residential,0.83,26.6,9.34,medium,2.84,0.437,224,0.867,89,1.007,0.027,6.49,False,False,0.855,94,240,True,0.08,0.0,-0.1
ORD_20240326_R09_21,R09,21,2024-03-26,1,False,rainy,4.8,94.9,9.0,residential,0.83,26.6,11.27,high,4.77,0.734,164,0.791,80,0.848,0.071,7.54,False,True,0.752,77,148,True,0.02,0.6,-0.4
ORD_20240326_R09_22,R09,22,2024-03-26,1,False,sunny,14.4,72.3,3.4,residential,0.83,26.6,4.23,low,-0.77,-0.154,133,0.824,83,0.43,0.034,3.45,False,False,0.776,80,145,False,0.02,0.0,-0.4
ORD_20240326_R09_23,R09,23,2024-03-26,1,False,sunny,9.3,86.0,2.0,residential,0.83,26.6,5.24,low,0.24,0.048,139,0.828,72,0.498,0.039,4.27,False,False,0.831,68,139,False,0.02,0.0,-0.4
ORD_20240326_R10_00,R10,0,2024-03-26,1,False,rainy,5.8,73.6,7.7,cbd,0.11,21.3,9.05,high,3.05,0.508,50,0.796,20,0.228,0.039,5.65,False,False,0.85,17,34,False,0.02,0.6,-0.4
ORD_20240326_R10_01,R10,1,2024-03-26,1,False,sunny,7.3,49.9,19.0,cbd,0.11,21.3,5.77,low,-0.23,-0.038,50,0.836,20,0.171,0.048,4.71,False,False,0.891,22,43,False,0.02,0.0,-0.4
ORD_20240326_R10_02,R10,2,2024-03-26,1,False,sunny,8.4,53.4,0.8,cbd,0.11,21.3,5.06,low,-0.94,-0.157,50,0.861,20,0.159,0.031,7.63,False,True,0.902,8,49,False,0.02,0.0,-0.4
ORD_20240326_R10_03,R10,3,2024-03-26,1,False,sunny,9.3,48.5,13.4,cbd,0.11,21.3,6.05,low,0.05,0.008,50,0.851,23,0.176,0.015,4.34,False,False,0.841,27,60,False,0.02,0.0,-0.4
ORD_20240326_R10_04,R10,4,2024-03-26,1,False,sunny,6.7,54.3,0.2,cbd,0.11,21.3,4.76,low,-1.24,-0.207,50,0.864,20,0.153,0.025,7.76,False,False,0.859,20,82,False,0.02,0.0,-0.4
ORD_20240326_R10_05,R10,5,2024-03-26,1,False,rainy,7.4,90.1,25.2,cbd,0.11,21.3,8.85,medium,2.85,0.475,50,0.819,20,0.225,0.066,7.46,False,False,0.808,27,45,False,0.02,0.6,-0.4
ORD_20240326_R10_06,R10,6,2024-03-26,1,False,rainy,11.5,81.8,6.0,cbd,0.11,21.3,8.74,medium,2.74,0.457,50,0.802,20,0.223,0.042,4.94,False,False,0.804,12,48,False,0.02,0.6,-0.4
ORD_20240326_R10_07,R10,7,2024-03-26,1,False,rainy,11.1,72.6,18.9,cbd,0.11,21.3,11.93,high,4.43,0.591,50,0.81,20,0.253,0.061,6.31,False,False,0.865,19,32,True,0.15,0.6,0.25
ORD_20240326_R10_08,R10,8,2024-03-26,1,False,rainy,7.7,77.3,15.9,cbd,0.11,21.3,12.49,high,4.99,0.665,53,0.837,20,0.278,0.044,7.19,False,False,0.856,27,51,True,0.15,0.6,0.25
ORD_20240326_R10_09,R10,9,2024-03-26,1,False,rainy,-0.1,71.8,11.6,cbd,0.11,21.3,9.62,high,3.62,0.603,50,0.777,20,0.238,0.052,7.09,False,True,0.763,27,47,False,0.02,0.6,-0.4
ORD_20240326_R10_10,R10,10,2024-03-26,1,False,sunny,18.3,73.4,8.4,cbd,0.11,21.3,5.43,low,-0.57,-0.095,50,0.866,20,0.165,0.02,6.26,False,False,0.818,11,49,False,0.02,0.0,-0.4
ORD_20240326_R10_11,R10,11,2024-03-26,1,False,sunny,10.8,62.5,4.9,cbd,0.11,21.3,9.32,medium,1.82,0.243,69,0.859,20,0.285,0.051,7.03,False,False,0.906,21,113,True,0.02,0.0,-0.4
ORD_20240326_R10_12,R10,12,2024-03-26,1,False,rainy,9.7,94.7,9.7,cbd,0.11,21.3,12.48,high,4.98,0.664,50,0.794,20,0.262,0.075,6.2,False,False,0.768,13,35,True,0.15,0.6,0.25
ORD_20240326_R10_13,R10,13,2024-03-26,1,False,sunny,35.0,30.4,2.7,cbd,0.11,21.3,5.68,low,-0.32,-0.053,50,0.875,20,0.169,0.016,6.76,False,False,0.892,18,24,False,0.02,0.0,-0.4
ORD_20240326_R10_14,R10,14,2024-03-26,1,False,rainy,7.6,73.1,26.5,cbd,0.11,21.3,9.57,high,3.57,0.595,50,0.775,20,0.237,0.048,5.69,False,False,0.765,14,61,False,0.02,0.6,-0.4
ORD_20240326_R10_15,R10,15,2024-03-26,1,False,sunny,7.0,69.6,1.1,cbd,0.11,21.3,6.28,low,0.28,0.047,50,0.844,26,0.18,0.034,5.66,False,False,0.874,28,45,False,0.02,0.0,-0.4
