user_id,age,gender,city_tier,membership_level,historical_gmv,historical_orders,activity_score,coupon_sensitivity,treatment,gmv
17878,38,1,2,0,29.17,0,45.15,0.194,0,61.57
17879,29,1,2,0,1187.13,2,12.67,0.231,1,217.28
17880,38,0,4,3,249.37,0,24.03,0.216,0,131.98
17881,21,1,1,3,522.43,1,47.04,0.381,0,191.91
17882,32,1,4,0,57.38,0,19.78,0.692,1,98.23
17883,47,1,2,0,886.14,1,39.55,0.834,0,134.26
17884,34,1,4,1,107.6,1,28.12,0.428,1,122.76
17885,36,0,3,1,102.06,0,6.08,0.17,0,102.52
17886,39,1,3,1,264.77,0,23.69,0.545,0,83.15
17887,46,0,1,1,92.72,0,14.59,0.425,0,102.12
17888,18,1,2,0,23.93,0,16.37,0.325,0,30.19
17889,40,0,3,0,173.84,0,48.02,0.527,0,98.12
17890,32,1,3,1,101.3,1,20.9,0.422,0,82.02
17891,36,0,2,3,59.06,0,8.59,0.673,1,129.93
17892,45,0,2,0,657.62,2,31.8,0.293,0,139.51
17893,23,0,2,2,2619.64,6,2.55,0.402,1,359.82
17894,24,0,1,1,49.26,0,30.62,0.535,0,93.76
17895,18,1,2,0,188.09,0,52.76,0.789,0,109.21
17896,29,1,3,2,92.01,1,43.78,0.349,1,142.4
17897,48,1,2,1,2312.49,5,32.06,0.403,1,343.55
17898,33,1,2,1,267.76,1,26.45,0.308,0,129.34
17899,21,1,4,1,451.4,1,18.66,0.559,0,98.95
17900,30,0,1,0,612.9,3,29.24,0.271,1,146.95
17901,20,0,3,1,173.5,0,12.97,0.277,0,92.28
17902,23,0,3,1,118.67,0,2.18,0.4,0,81.98
17903,38,1,3,0,918.48,4,19.67,0.138,1,140.61
17904,23,0,3,1,377.46,0,17.77,0.078,0,94.49
17905,46,0,3,0,53.78,0,14.72,0.642,0,52.31
17906,34,1,1,0,62.24,0,1.46,0.126,0,82.23
17907,35,1,3,2,92.98,0,32.97,0.228,1,139.69
17908,32,1,3,0,596.49,0,23.32,0.264,1,118.92
17909,42,1,1,1,869.69,1,53.47,0.814,0,195.99
17910,42,1,1,3,1962.7,2,59.06,0.244,1,352.56
17911,38,1,3,0,63.41,0,35.07,0.311,1,99.65
17912,40,1,3,1,175.61,1,26.12,0.357,0,103.75
17913,32,1,2,1,91.81,1,24.72,0.75,0,77.64
17914,40,0,4,1,119.25,2,21.44,0.32,0,96.0
17915,31,0,3,1,452.98,0,27.58,0.757,1,202.75
17916,35,0,4,1,140.46,2,27.58,0.063,1,123.65
17917,32,1,4,0,719.84,0,29.84,0.574,0,104.02
17918,30,1,2,0,79.87,0,17.69,0.39,0,48.75
17919,28,0,3,2,361.3,0,12.21,0.178,0,104.53
17920,39,0,3,0,87.24,0,14.18,0.269,0,64.13
17921,48,1,3,2,16.37,0,33.07,0.541,0,72.17
17922,46,1,3,2,43.56,1,14.08,0.225,1,120.82
17923,22,1,2,0,172.25,0,7.35,0.272,0,44.9
17924,47,1,2,0,1488.91,3,29.21,0.403,0,202.35
17925,31,1,2,0,85.5,0,21.31,0.015,0,64.39
17926,41,1,3,1,121.14,0,44.61,0.378,0,107.56
17927,25,0,3,2,267.09,1,13.66,0.317,1,111.76
17928,36,0,2,0,72.29,0,50.16,0.158,1,97.07
17929,38,0,3,0,83.05,0,9.26,0.302,0,56.76
17930,20,1,3,1,161.83,0,8.83,0.405,0,63.13
17931,41,1,2,0,87.89,0,24.94,0.52,0,74.03
17932,48,1,1,1,17.47,0,45.67,0.293,0,114.98
17933,33,1,2,1,68.02,0,32.48,0.341,1,105.08
17934,48,0,4,1,310.41,0,25.45,0.248,0,75.64
17935,33,1,3,1,322.21,0,28.3,0.57,0,104.76
17936,43,1,2,1,737.66,2,49.33,0.15,1,171.24
17937,18,0,1,1,669.58,0,23.55,0.497,0,136.56
17938,59,1,3,0,50.39,0,27.1,0.395,0,89.04
17939,49,0,3,1,60.67,0,60.71,0.517,1,165.82
17940,32,0,3,1,63.97,0,25.68,0.474,1,115.02
17941,18,1,2,0,123.66,0,21.02,0.232,0,64.44
17942,37,1,1,0,70.25,1,48.9,0.681,1,117.01
17943,20,0,4,0,120.37,0,46.07,0.83,1,120.55
17944,39,1,2,0,52.11,0,29.14,0.568,1,91.32
17945,39,1,2,1,380.42,3,28.29,0.526,0,73.68
17946,25,1,3,0,47.58,1,26.96,0.44,1,107.0
17947,46,0,4,1,44.83,0,39.13,0.209,1,127.39
17948,43,0,3,1,277.07,0,64.71,0.315,1,171.26
17949,44,0,3,1,353.1,1,8.44,0.765,1,164.89
17950,35,1,2,2,113.28,0,34.58,0.288,1,152.54
17951,20,0,1,1,421.06,1,1.23,0.149,0,66.82
17952,44,1,2,0,386.12,2,38.71,0.434,1,168.89
17953,32,1,3,0,1449.49,5,21.81,0.123,0,214.27
17954,21,1,2,0,357.63,0,71.53,0.402,0,139.92
17955,48,1,4,1,1151.3,1,12.2,0.407,1,215.19
17956,55,1,2,0,159.86,0,43.89,0.25,0,90.0
17957,34,0,3,1,795.96,1,40.56,0.13,1,197.04
17958,56,0,3,2,816.41,2,41.18,0.549,0,132.38
17959,35,1,3,0,125.07,0,45.62,0.213,0,89.15
17960,31,1,2,3,64.96,0,20.47,0.504,0,82.12
17961,28,1,4,2,80.22,0,38.03,0.292,0,88.25
17962,51,1,2,2,244.24,1,21.65,0.365,0,95.51
17963,27,1,3,2,37.35,0,57.67,0.655,1,167.9
17964,42,1,3,0,86.1,0,10.54,0.263,0,83.08
17965,29,1,1,0,624.33,3,45.63,0.255,0,147.97
17966,30,1,3,0,330.37,0,61.88,0.312,1,181.6
17967,45,0,3,0,8.82,0,32.69,0.303,0,60.4
17968,31,0,4,1,29.99,0,13.51,0.126,0,111.44
17969,30,1,4,2,1979.63,4,35.22,0.41,1,351.12
17970,46,0,2,0,611.23,0,43.95,0.699,0,136.47
17971,50,1,1,0,73.74,0,10.41,0.294,0,52.69
17972,41,0,2,1,24.88,0,10.37,0.112,0,58.13
17973,28,0,4,0,33.14,0,43.37,0.234,0,41.66
17974,29,0,1,1,273.42,0,10.18,0.279,0,86.95
17975,35,0,3,0,1591.31,5,4.79,0.523,1,245.57
17976,38,0,3,2,1474.26,2,9.5,0.158,1,264.53
17977,25,0,3,1,22.4,0,25.28,0.174,1,77.51
17978,42,1,2,1,104.07,0,47.11,0.077,0,112.61
17979,35,0,2,0,53.07,0,23.26,0.136,0,104.35
17980,18,0,2,3,174.92,0,58.71,0.447,1,182.9
17981,25,0,1,1,30.05,0,24.31,0.551,0,58.4
17982,29,1,1,2,77.09,0,27.96,0.126,0,120.81
17983,34,1,1,3,52.42,0,5.89,0.376,0,85.03
17984,53,1,3,1,278.2,2,21.04,0.39,1,120.46
17985,37,0,2,1,80.01,0,22.06,0.44,1,127.54
17986,26,0,2,0,95.07,0,36.87,0.081,0,64.12
17987,37,1,2,1,273.99,0,56.9,0.522,1,190.7
17988,31,1,2,2,1065.31,1,22.49,0.176,1,206.83
17989,38,0,2,0,1879.82,3,31.59,0.683,1,284.45
17990,40,1,2,3,256.52,1,41.57,0.076,0,101.53
17991,47,0,3,1,133.45,0,21.51,0.372,1,118.88
17992,34,0,1,1,720.18,2,23.2,0.152,0,137.94
17993,51,1,4,1,602.2,2,44.57,0.142,0,155.07
17994,44,1,1,0,427.59,2,21.9,0.234,0,73.44
17995,27,0,4,0,22.3,0,31.38,0.656,0,24.76
17996,57,0,3,0,632.58,1,27.16,0.299,0,138.82
17997,38,1,3,1,228.11,1,60.91,0.384,0,98.98
17998,26,1,4,3,50.78,0,25.7,0.297,0,126.6
17999,51,1,1,1,66.27,0,36.4,0.246,0,69.1
18000,55,1,2,1,298.4,3,28.52,0.075,1,141.39
18001,34,1,2,0,7.29,0,20.83,0.432,1,101.33
18002,29,0,2,2,127.67,0,55.4,0.369,0,101.0
18003,33,0,2,1,67.62,0,71.93,0.628,0,76.55
18004,42,0,3,1,59.84,1,35.02,0.426,1,162.32
18005,47,1,1,3,85.74,0,49.77,0.643,1,177.84
18006,40,0,2,2,25.15,0,3.89,0.302,0,80.98
18007,36,1,2,1,524.78,1,21.83,0.413,0,151.13
18008,49,0,3,3,11.55,0,11.89,0.284,1,150.62
18009,31,0,4,1,181.84,0,12.78,0.197,0,86.7
18010,45,0,3,2,53.67,0,6.74,0.1,0,58.88
18011,32,0,2,1,1604.06,4,58.62,0.409,1,248.71
18012,39,0,2,0,152.51,0,10.13,0.219,0,90.32
18013,33,0,3,3,11.61,0,18.74,0.54,0,102.05
18014,34,0,1,0,286.06,0,7.6,0.595,0,75.74
18015,31,1,4,0,40.0,0,13.17,0.165,0,97.1
18016,48,1,2,0,483.89,0,35.4,0.674,0,78.55
18017,27,0,2,1,311.46,1,39.85,0.171,1,157.28
18018,27,1,4,0,868.8,5,21.12,0.517,1,164.34
18019,56,1,4,1,185.76,1,10.9,0.315,1,139.31
18020,44,0,3,3,396.62,1,6.28,0.332,1,179.52
18021,18,1,1,0,156.23,0,27.71,0.276,0,95.4
18022,29,1,3,2,73.14,0,39.39,0.238,1,105.89
18023,18,0,2,0,533.2,2,39.26,0.682,1,185.52
18024,25,1,2,0,33.9,0,47.14,0.153,1,108.46
18025,18,1,2,1,142.09,0,16.01,0.255,0,76.7
18026,33,1,3,2,75.02,0,34.72,0.402,0,115.15
18027,23,1,3,0,407.69,1,12.27,0.425,1,178.03
18028,35,0,2,1,47.65,0,38.75,0.34,0,82.1
18029,18,0,4,0,90.87,1,13.14,0.15,0,50.96
18030,35,1,2,3,156.44,1,52.1,0.438,1,150.65
18031,30,1,1,0,884.72,0,10.14,0.665,1,170.22
18032,50,1,3,1,78.33,0,44.34,0.503,0,90.79
18033,49,1,3,2,91.74,0,15.96,0.387,0,72.96
18034,42,0,4,1,29.43,1,32.63,0.553,0,99.41
18035,31,0,3,3,45.62,0,45.1,0.283,0,117.23
18036,54,1,2,3,243.61,1,33.96,0.069,0,127.22
18037,19,1,4,1,154.24,0,5.35,0.892,1,150.86
18038,20,1,4,1,157.23,0,30.0,0.429,0,81.32
18039,34,1,2,0,1199.26,5,36.97,0.644,1,217.27
18040,57,0,3,3,19.95,0,21.03,0.651,0,68.29
18041,32,1,3,0,2395.59,3,7.37,0.613,1,308.03
18042,33,1,2,2,610.29,0,18.95,0.155,0,134.56
18043,20,1,4,1,100.39,0,38.76,0.148,0,78.72
18044,44,0,1,1,237.34,1,13.75,0.656,0,93.03
18045,44,0,3,0,65.4,0,17.5,0.617,1,114.94
18046,42,1,2,1,217.69,0,37.25,0.4,0,98.25
18047,28,0,3,0,1958.26,4,47.68,0.293,1,296.49
18048,27,1,3,0,68.34,0,10.34,0.749,1,115.94
18049,22,0,2,0,112.35,0,60.69,0.255,0,130.09
18050,35,0,2,0,59.85,0,24.36,0.44,0,82.61
18051,24,1,4,1,72.58,0,17.92,0.082,0,64.87
18052,23,1,3,1,91.54,0,41.85,0.627,1,133.97
18053,30,1,3,0,39.89,0,3.89,0.587,0,42.36
18054,30,0,2,1,108.17,0,51.48,0.487,0,113.99
18055,29,1,2,2,158.39,0,27.01,0.299,1,155.39
18056,39,0,3,1,91.49,0,37.42,0.387,1,124.82
18057,35,0,3,3,9.4,0,17.7,0.84,0,80.73
18058,32,1,2,0,123.32,0,51.82,0.445,0,42.3
18059,36,1,3,2,140.23,1,41.9,0.235,1,169.13
18060,25,0,1,1,1446.71,2,40.18,0.496,1,256.58
18061,36,1,1,1,153.27,1,24.34,0.607,1,160.16
18062,36,1,3,1,456.1,1,53.3,0.251,1,132.51
18063,19,1,2,1,89.05,0,29.74,0.495,1,146.31
18064,44,1,1,1,704.73,2,45.82,0.484,0,181.97
18065,26,1,3,1,47.78,0,16.44,0.631,0,72.28
18066,35,0,2,0,272.05,1,7.04,0.453,1,146.82
18067,46,0,3,1,406.85,2,4.85,0.391,0,144.94
18068,44,1,3,2,341.15,2,58.27,0.039,0,123.53
18069,35,1,3,1,1992.17,1,45.2,0.626,1,335.23
18070,31,0,2,0,73.61,0,35.95,0.301,0,46.47
18071,44,0,2,0,809.6,2,14.14,0.344,0,151.95
18072,41,0,3,0,593.94,0,18.43,0.241,0,145.22
18073,28,1,2,0,157.49,0,25.63,0.548,0,91.4
18074,27,1,3,0,1348.99,3,41.6,0.157,1,222.14
18075,18,1,3,0,124.48,1,38.59,0.081,0,106.56
18076,36,1,2,0,152.44,0,22.34,0.386,0,102.54
18077,34,1,3,1,147.44,0,25.89,0.415,1,153.09
18078,46,1,4,3,32.21,0,56.1,0.694,1,162.31
18079,38,0,1,3,370.12,0,13.46,0.712,1,179.46
18080,48,0,1,0,306.89,1,7.59,0.521,1,144.32
18081,28,0,3,0,130.89,0,52.48,0.299,1,169.02
18082,46,1,1,1,1230.33,2,18.1,0.402,0,190.9
18083,29,1,1,0,87.82,1,48.78,0.297,1,130.78
18084,42,1,2,1,18.62,0,34.1,0.503,1,115.3
18085,20,0,2,1,1454.83,2,19.62,0.422,0,210.77
18086,37,1,3,1,499.36,1,34.42,0.818,1,159.68
18087,18,1,3,2,314.58,0,24.31,0.497,0,130.82
18088,32,0,4,2,98.76,0,17.65,0.042,0,87.28
18089,39,1,3,3,223.75,0,20.35,0.7,1,187.36
18090,29,1,4,0,32.71,0,7.28,0.604,0,54.88
18091,24,1,2,2,113.28,0,22.41,0.195,0,82.19
18092,43,1,1,1,50.18,0,28.66,0.333,0,4.45
18093,33,0,4,1,203.21,1,38.5,0.278,0,116.09
18094,30,0,1,2,449.51,1,30.56,0.412,0,128.01
18095,35,1,3,3,42.22,0,49.38,0.208,0,113.32
18096,61,1,1,2,354.21,0,5.75,0.688,0,144.88
18097,46,0,3,1,188.61,0,28.62,0.312,0,85.7
18098,46,0,4,1,337.18,0,45.33,0.48,1,194.75
18099,39,1,2,1,110.98,0,20.29,0.137,0,56.5
18100,36,1,2,2,345.44,0,14.12,0.773,0,143.9
18101,18,1,2,1,64.39,0,16.52,0.298,1,119.53
18102,28,0,2,1,19.71,1,20.61,0.337,0,84.95
18103,30,0,2,1,25.93,0,17.77,0.236,1,118.03
18104,18,0,3,0,81.18,0,25.15,0.29,0,73.23
18105,23,1,2,3,21.43,0,22.38,0.364,0,107.62
18106,18,0,2,0,953.79,3,18.71,0.742,1,187.41
18107,34,1,2,1,134.37,0,36.36,0.279,0,84.16
18108,43,1,3,2,447.25,2,28.01,0.551,0,156.23
18109,46,0,1,1,381.64,0,35.53,0.417,0,95.97
18110,39,1,3,2,149.56,2,52.28,0.568,0,105.53
18111,25,1,4,2,10340.65,17,62.33,0.437,1,1170.34
18112,18,1,2,0,4979.95,14,28.55,0.396,1,565.93
18113,18,1,2,1,788.61,2,32.87,0.262,0,189.53
18114,22,0,3,1,50.09,0,56.57,0.407,0,77.61
18115,26,0,2,1,828.45,1,40.55,0.366,1,172.24
18116,33,1,1,1,18.21,0,44.13,0.483,0,69.64
18117,24,1,3,1,793.22,0,48.2,0.748,1,206.98
18118,38,0,2,0,6.91,0,26.78,0.715,1,149.71
18119,32,1,2,1,101.22,0,38.96,0.571,1,141.26
18120,35,1,4,0,633.3,3,3.3,0.264,1,153.14
18121,46,0,2,0,235.62,0,23.43,0.34,1,146.07
18122,23,1,4,1,25.17,0,21.91,0.25,0,80.08
18123,39,0,2,1,182.06,0,18.58,0.534,1,134.27
18124,34,1,3,0,235.74,0,10.56,0.377,0,109.85
18125,31,1,3,2,189.76,1,17.85,0.376,1,137.23
18126,43,0,1,1,91.04,0,45.78,0.562,1,157.84
18127,43,1,3,3,414.1,2,16.77,0.805,0,126.34
18128,25,1,4,1,586.34,1,72.26,0.191,1,160.78
18129,33,1,2,0,123.34,0,11.25,0.603,1,116.6
18130,37,0,3,2,919.28,6,45.1,0.461,1,234.29
18131,32,1,2,1,123.04,0,25.49,0.455,0,134.18
18132,40,1,3,1,82.45,0,34.04,0.666,1,154.76
18133,37,1,3,1,756.19,3,51.84,0.563,1,209.7
18134,53,1,1,0,723.79,0,12.21,0.09,1,131.25
18135,19,0,2,1,70.52,0,24.17,0.162,0,127.32
18136,33,0,2,0,59.25,0,12.74,0.408,0,51.2
18137,25,1,4,1,1233.07,1,34.49,0.319,1,253.26
18138,41,0,2,2,131.21,0,26.04,0.572,1,141.71
18139,18,1,3,2,149.0,0,16.95,0.097,0,93.36
18140,38,1,1,0,109.65,0,32.29,0.328,0,65.14
18141,28,1,3,2,724.83,1,37.11,0.261,0,144.04
18142,27,1,3,1,1944.98,5,23.08,0.524,1,322.19
18143,20,1,3,0,161.42,0,29.16,0.37,0,106.73
18144,30,1,4,2,2700.7,3,25.25,0.246,1,346.22
18145,45,0,1,1,76.29,0,17.02,0.094,0,101.16
18146,34,0,2,0,105.7,2,2.83,0.679,0,97.39
18147,41,0,4,0,332.85,3,16.43,0.231,0,56.9
18148,51,1,2,1,55.68,0,30.71,0.715,1,103.67
18149,37,1,3,0,327.75,0,19.03,0.291,0,96.01
18150,29,0,3,2,79.66,0,21.01,0.353,1,118.7
18151,39,1,3,1,23.27,0,34.17,0.511,0,100.39
18152,29,0,2,1,18.34,0,8.02,0.114,0,78.67
18153,29,1,2,0,100.63,0,32.71,0.141,0,94.32
18154,19,0,3,2,244.97,2,33.21,0.286,0,117.12
18155,44,1,2,1,28.98,1,25.53,0.301,1,115.95
18156,31,1,3,1,183.88,0,36.08,0.185,1,134.96
18157,36,1,2,2,184.51,0,26.5,0.416,0,82.14
18158,24,0,2,0,121.37,0,18.73,0.313,1,141.26
18159,39,1,2,1,48.84,0,18.41,0.737,0,85.42
18160,27,0,4,1,198.0,0,59.25,0.623,0,114.09
18161,33,1,3,1,125.11,0,17.37,0.604,0,68.89
18162,43,1,3,0,482.07,0,11.1,0.552,1,157.67
18163,42,1,4,0,31.46,1,20.06,0.199,0,73.58
18164,34,1,3,1,170.16,0,23.39,0.326,1,140.66
18165,18,1,4,3,32.26,0,42.83,0.379,0,87.72
18166,64,1,1,1,111.67,0,29.23,0.41,0,105.77
18167,52,0,3,0,39.88,0,47.16,0.182,1,101.49
18168,42,0,2,2,49.37,0,12.72,0.606,0,82.99
18169,27,0,3,1,147.73,0,22.87,0.444,0,57.51
18170,33,0,4,1,75.28,0,12.76,0.319,1,144.71
18171,29,1,2,1,862.67,2,25.64,0.685,0,171.28
18172,47,1,2,1,610.94,4,41.34,0.716,0,105.52
18173,37,0,3,1,389.83,0,30.76,0.522,1,141.18
18174,27,1,1,0,380.68,0,65.32,0.092,0,115.55
18175,30,0,3,2,173.52,1,29.9,0.094,1,144.42
18176,46,1,1,0,710.35,1,27.56,0.199,1,139.48
18177,51,1,4,0,104.29,0,53.5,0.258,0,86.53
18178,50,1,2,0,1887.95,6,29.9,0.301,1,298.74
18179,42,1,3,2,47.91,0,34.66,0.167,0,119.51
18180,32,0,1,1,38.3,1,38.14,0.75,0,102.5
18181,18,1,2,2,27.83,0,57.6,0.326,0,93.71
18182,37,0,2,1,34.29,0,14.28,0.351,0,63.03
18183,34,0,2,0,21.01,0,31.55,0.208,0,42.41
18184,36,1,1,1,191.89,0,37.03,0.339,0,108.43
18185,35,0,4,1,413.47,0,24.26,0.603,1,146.66
18186,21,1,1,1,154.62,0,22.55,0.197,0,78.95
18187,40,1,3,0,28.15,0,32.01,0.15,1,129.9
18188,41,0,2,2,84.47,0,57.65,0.571,0,112.81
18189,41,1,3,2,407.39,1,23.91,0.569,0,111.78
18190,44,1,2,1,98.46,0,8.25,0.463,1,96.01
18191,41,1,3,2,56.94,0,21.25,0.486,1,144.87
18192,30,1,3,1,24.13,0,14.66,0.679,1,106.91
18193,34,0,2,0,89.36,0,20.11,0.386,1,93.59
18194,35,0,2,1,63.87,0,23.5,0.599,1,136.89
18195,36,0,1,0,133.8,0,62.1,0.237,0,104.28
18196,44,1,1,0,262.87,0,15.67,0.435,1,131.1
18197,41,0,1,0,105.75,0,28.04,0.027,0,78.05
18198,55,0,2,3,185.26,1,49.48,0.35,1,197.98
18199,57,1,3,1,261.49,0,29.72,0.12,0,98.78
18200,35,1,2,2,33.93,0,12.3,0.42,1,128.78
18201,18,1,2,0,1426.89,3,23.86,0.431,0,211.9
18202,47,1,1,0,60.96,0,41.31,0.583,1,170.54
18203,29,1,3,2,275.85,1,39.74,0.379,0,141.11
18204,26,1,2,1,37.97,0,34.05,0.343,0,96.3
18205,31,0,3,2,169.38,0,59.86,0.145,0,93.23
18206,30,1,3,0,176.99,0,45.6,0.709,1,175.95
18207,41,0,3,3,1086.72,0,58.33,0.398,1,249.3
18208,19,0,2,1,112.26,0,46.81,0.308,0,106.36
18209,24,1,3,0,705.82,0,26.56,0.231,1,196.09
18210,38,0,2,1,210.3,2,21.52,0.829,0,96.81
18211,41,1,4,2,1369.95,1,27.25,0.42,1,250.83
18212,41,0,3,0,17.53,0,26.62,0.085,0,62.08
18213,27,0,2,3,264.7,1,20.87,0.372,0,126.75
18214,25,1,4,1,6.0,0,32.09,0.163,0,55.87
18215,29,1,3,1,138.42,0,26.71,0.305,1,137.93
18216,37,1,2,0,505.32,0,27.96,0.19,1,161.64
18217,49,1,1,1,841.12,4,58.93,0.422,1,162.12
18218,18,0,3,0,360.09,1,30.62,0.174,0,93.51
18219,32,1,4,1,104.72,0,2.82,0.208,0,79.69
18220,21,0,4,2,285.48,1,53.3,0.773,0,127.79
18221,18,1,3,1,3040.12,3,21.35,0.283,1,393.95
18222,44,0,2,1,162.46,0,8.5,0.222,0,77.57
18223,40,1,3,0,470.24,1,27.0,0.385,1,152.36
18224,39,1,3,3,88.66,1,12.64,0.131,1,123.03
18225,44,0,2,0,536.2,3,19.11,0.138,0,129.72
18226,30,1,2,0,440.22,0,21.28,0.271,1,145.23
18227,30,0,3,1,71.33,0,19.36,0.597,0,105.53
18228,56,0,4,2,377.2,2,14.54,0.508,1,166.7
18229,32,1,3,3,399.31,3,57.58,0.18,1,191.83
18230,42,0,1,3,360.66,1,18.94,0.183,1,182.61
18231,35,0,1,3,141.26,0,16.47,0.194,0,103.22
18232,18,1,4,1,648.66,2,12.95,0.162,1,154.97
18233,18,1,3,0,48.33,0,22.68,0.227,0,81.45
18234,29,0,2,1,150.16,1,6.1,0.218,0,114.37
18235,45,1,3,0,169.64,0,52.64,0.104,0,117.68
18236,42,1,4,0,605.25,0,13.18,0.385,0,152.54
18237,44,1,4,0,46.54,0,27.61,0.307,1,127.41
18238,25,1,3,0,198.21,1,5.93,0.825,1,144.45
18239,51,1,2,1,82.2,0,32.63,0.34,0,77.72
18240,25,1,3,1,169.24,0,36.73,0.815,1,199.21
18241,37,0,1,1,237.64,1,19.6,0.163,0,107.56
18242,34,0,4,2,32.0,0,7.99,0.288,1,99.0
18243,33,1,1,1,676.46,1,27.32,0.285,0,150.57
18244,48,1,3,3,247.99,1,27.14,0.11,0,95.34
18245,27,1,3,1,52.97,0,63.29,0.323,0,60.02
18246,21,0,3,0,98.55,0,5.42,0.574,1,145.11
18247,35,1,3,0,891.62,0,4.97,0.135,0,166.57
18248,31,1,1,1,244.45,1,29.02,0.301,0,114.38
18249,65,1,3,2,46.63,0,14.62,0.509,1,167.18
18250,41,1,2,0,57.96,0,22.65,0.374,1,86.44
18251,30,1,2,2,314.11,2,9.28,0.812,1,163.86
18252,24,0,4,1,362.76,0,8.72,0.229,1,132.44
18253,18,1,3,0,229.39,1,19.15,0.326,0,61.3
18254,24,1,3,1,104.61,0,4.77,0.759,1,168.54
18255,36,0,3,1,392.14,0,48.1,0.389,1,148.5
18256,49,0,3,0,102.08,0,20.64,0.221,0,55.26
18257,46,1,3,1,53.22,0,47.42,0.429,0,79.24
18258,37,1,3,2,996.19,1,33.8,0.331,0,184.16
18259,31,0,4,1,266.81,0,55.94,0.446,1,180.27
18260,37,0,2,0,57.87,0,41.62,0.17,0,104.34
18261,29,0,3,3,174.36,0,67.17,0.635,1,198.3
18262,52,0,3,0,153.35,0,32.18,0.643,0,108.5
18263,33,1,2,0,97.52,1,57.8,0.597,1,176.5
18264,34,1,2,1,196.42,0,40.82,0.303,0,100.22
18265,18,1,4,2,48.7,0,27.58,0.369,0,62.39
18266,33,1,1,1,423.42,0,3.97,0.482,1,136.54
18267,43,0,2,1,147.32,0,37.24,0.299,0,119.16
18268,24,0,2,3,21.51,0,31.97,0.134,0,109.14
18269,27,0,1,2,112.87,0,53.89,0.398,1,155.67
18270,42,0,4,0,70.88,0,33.04,0.605,1,123.15
18271,20,0,2,2,4.1,0,22.53,0.345,0,78.7
18272,45,1,2,2,123.1,0,46.97,0.563,0,123.78
18273,29,1,3,0,514.98,2,47.75,0.619,1,169.87
18274,31,1,2,1,130.4,0,23.48,0.49,0,66.35
18275,23,1,3,2,347.16,1,51.33,0.745,1,204.98
18276,38,1,3,0,149.93,0,66.86,0.432,1,147.08
18277,59,1,3,0,85.83,0,10.99,0.658,0,38.82
18278,42,0,3,2,61.69,0,39.99,0.498,0,50.06
18279,26,1,1,2,31.84,0,22.65,0.164,0,16.18
18280,46,0,1,0,450.75,0,25.04,0.658,1,151.58
18281,31,0,2,1,356.7,0,11.73,0.488,0,114.46
18282,48,0,1,1,106.28,0,12.22,0.227,0,95.2
18283,43,1,3,1,13.08,0,17.28,0.286,0,78.86
18284,18,1,2,3,261.52,0,33.24,0.118,1,169.52
18285,24,1,3,1,50.11,1,6.79,0.168,0,87.0
18286,44,1,2,1,176.38,0,19.77,0.27,0,85.59
18287,36,1,2,3,23.35,0,45.49,0.74,1,176.89
18288,24,1,2,0,165.74,0,42.32,0.394,0,81.03
18289,28,1,2,0,126.78,0,5.83,0.469,1,132.83
18290,18,1,3,1,8.23,0,8.19,0.297,0,40.38
18291,34,0,3,1,1034.37,3,38.9,0.346,0,186.86
18292,57,0,3,0,100.4,1,40.91,0.284,0,94.77
18293,43,1,4,1,108.73,1,29.35,0.65,0,112.97
18294,56,0,3,1,281.92,1,10.32,0.438,0,90.62
18295,43,1,3,2,139.66,0,19.63,0.632,0,108.0
18296,45,1,1,0,229.7,0,9.31,0.226,0,61.76
18297,54,1,1,1,37.59,0,45.78,0.463,0,85.61
18298,38,0,3,0,125.13,1,18.61,0.405,0,81.33
18299,33,1,2,1,15.01,0,6.74,0.734,0,81.72
18300,45,1,2,1,111.59,0,30.42,0.421,1,129.56
18301,49,1,1,3,840.57,3,18.79,0.093,0,190.68
18302,30,1,2,0,24.36,0,28.32,0.465,1,100.19
18303,27,1,3,1,97.43,0,36.74,0.304,0,90.38
18304,36,1,2,0,11.6,0,41.03,0.6,1,104.32
18305,43,0,2,1,149.84,0,18.16,0.517,0,71.39
18306,42,1,2,2,259.67,2,31.33,0.656,1,167.64
18307,20,0,3,3,235.14,0,38.7,0.433,1,209.55
18308,54,0,3,1,72.08,0,31.56,0.615,0,115.58
18309,28,0,2,2,11.32,0,68.95,0.576,0,86.42
18310,32,1,3,0,33.45,0,19.05,0.186,0,46.7
18311,25,0,2,0,670.33,2,39.41,0.088,1,142.65
18312,61,0,3,2,426.14,1,4.77,0.476,0,112.87
18313,37,1,3,0,133.01,0,41.11,0.296,0,68.24
18314,26,1,4,0,180.32,0,4.87,0.093,0,36.15
18315,43,0,2,1,43.24,0,33.17,0.394,0,47.93
18316,42,1,1,1,698.38,0,8.61,0.334,1,127.61
18317,33,1,2,0,62.62,0,74.21,0.48,0,85.01
18318,43,0,1,2,250.82,1,31.08,0.469,1,163.83
18319,26,1,2,1,30.16,0,19.49,0.146,0,72.68
18320,30,1,2,1,119.84,1,9.37,0.158,0,56.41
18321,18,1,2,0,663.9,2,19.89,0.374,1,146.88
18322,21,1,4,1,47.64,0,34.7,0.165,0,105.5
18323,53,1,2,2,364.76,1,47.95,0.304,0,157.28
18324,51,0,4,3,40.57,0,17.75,0.038,0,126.85
18325,35,1,3,3,50.28,0,51.11,0.385,0,100.98
